datetime,cartPos,cartVel,pendPos,,pendVel,action,cartController,exploration
16:45.7,517.53,0,358.29,179,0,0,Gamepad,0
16:45.7,517.53,0,359.29,180,1,0,Gamepad,0
16:45.7,517.53,0,359.29,180,0,0,Gamepad,0
16:45.7,517.53,0,359.29,180,0,0,Gamepad,0
16:45.8,517.53,0,359.29,180,0,0,Gamepad,0
16:45.8,517.53,0,359.29,180,0,0,Gamepad,0
16:45.8,517.53,0,359.29,180,0,0,Gamepad,0
16:45.8,517.53,0,359.29,180,0,0,Gamepad,0
16:45.8,517.53,0,359.29,180,0,0,Gamepad,0
16:45.9,517.53,0,359.29,180,0,0,Gamepad,0
16:45.9,517.53,0,359.29,180,0,0,Gamepad,0
16:45.9,517.53,0,359.29,180,0,0,Gamepad,0
16:45.9,517.53,0,359.29,180,0,0,Gamepad,0
16:45.9,517.53,0,358.29,179,-1,0,Gamepad,0
16:46.0,517.53,0,358.29,179,0,0,Gamepad,0
16:46.0,517.53,0,358.29,179,0,0,Gamepad,0
16:46.0,517.53,0,359.29,180,1,0,Gamepad,0
16:46.0,517.53,0,359.29,180,0,0,Gamepad,0
16:46.0,517.53,0,358.29,179,-1,0.7,Gamepad,0
16:46.1,517.53,0,358.29,179,0,0.7,Gamepad,0
16:46.1,517.53,0,357.29,178,-1,0.7,Gamepad,0
16:46.1,508.59,-8.94,356.29,177,-1,0.7,Gamepad,0
16:46.1,504.12,-4.47,355.29,176,-1,0.7,Gamepad,0
16:46.1,504.12,0,353.29,174,-2,0.7,Gamepad,0
16:46.2,498.97,-5.15,352.29,173,-1,0.7,Gamepad,0
16:46.2,497.59,-1.38,351.29,172,-1,0.7,Gamepad,0
16:46.2,487.63,-9.96,350.29,171,-1,0.7,Gamepad,0
16:46.2,477.66,-9.97,349.29,170,-1,0.7,Gamepad,0
16:46.2,477.32,-0.34,349.29,170,0,0.7,Gamepad,0
16:46.3,476.63,-0.69,349.29,170,0,0.7,Gamepad,0
16:46.3,471.13,-5.5,349.29,170,0,0.7,Gamepad,0
16:46.3,466.32,-4.81,350.29,171,1,0.7,Gamepad,0
16:46.3,462.2,-4.12,351.29,172,1,0.7,Gamepad,0
16:46.3,454.3,-7.9,352.29,173,1,0.7,Gamepad,0
16:46.4,453.61,-0.69,353.29,174,1,0.7,Gamepad,0
16:46.4,446.39,-7.22,355.29,176,2,0.7,Gamepad,0
16:46.4,442.96,-3.43,356.29,177,1,0.7,Gamepad,0
16:46.4,439.86,-3.1,357.29,178,1,0.7,Gamepad,0
16:46.4,439.18,-0.68,359.29,180,2,0.7,Gamepad,0
16:46.5,435.74,-3.44,0.29,181,-359,0.7,Gamepad,0
16:46.5,432.65,-3.09,1.29,182,1,0,Gamepad,0
16:46.5,429.21,-3.44,3.29,184,2,0,Gamepad,0
16:46.5,424.05,-5.16,6.29,187,3,0,Gamepad,0
16:46.5,424.05,0,8.29,189,2,0,Gamepad,0
16:46.6,424.05,0,9.29,190,1,0,Gamepad,0
16:46.6,420.96,-3.09,11.29,192,2,0,Gamepad,0
16:46.6,420.96,0,12.29,193,1,0,Gamepad,0
16:46.6,420.96,0,13.29,194,1,0,Gamepad,0
16:46.6,420.96,0,13.29,194,0,0,Gamepad,0
16:46.7,421.31,0.35,13.29,194,0,0,Gamepad,0
16:46.7,421.31,0,13.29,194,0,0,Gamepad,0
16:46.7,421.31,0,12.29,193,-1,0,Gamepad,0
16:46.7,420.96,-0.35,12.29,193,0,0,Gamepad,0
16:46.7,420.96,0,10.29,191,-2,0,Gamepad,0
16:46.8,421.31,0.35,9.29,190,-1,0,Gamepad,0
16:46.8,421.31,0,7.29,188,-2,0,Gamepad,0
16:46.8,421.31,0,6.29,187,-1,0,Gamepad,0
16:46.8,421.31,0,3.29,184,-3,0,Gamepad,0
16:46.8,421.31,0,2.29,183,-1,0,Gamepad,0
16:46.9,421.31,0,0.29,181,-2,0,Gamepad,0
16:46.9,420.96,-0.35,357.29,178,357,0,Gamepad,0
16:46.9,421.31,0.35,356.29,177,-1,0,Gamepad,0
16:46.9,421.31,0,354.29,175,-2,0,Gamepad,0
16:46.9,421.31,0,352.29,173,-2,0,Gamepad,0
16:47.0,421.31,0,350.29,171,-2,0,Gamepad,0
16:47.0,420.96,-0.35,349.29,170,-1,-0.665,Gamepad,0
16:47.0,420.96,0,348.29,169,-1,-0.665,Gamepad,0
16:47.0,420.96,0,348.29,169,0,-0.665,Gamepad,0
16:47.0,422.34,1.38,349.29,170,1,-0.665,Gamepad,0
16:47.1,425.43,3.09,350.29,171,1,-0.665,Gamepad,0
16:47.1,430.24,4.81,351.29,172,1,-0.665,Gamepad,0
16:47.1,435.05,4.81,353.29,174,2,-0.665,Gamepad,0
16:47.1,444.67,9.62,355.29,176,2,-0.665,Gamepad,0
16:47.1,450.52,5.85,357.29,178,2,-0.665,Gamepad,0
16:47.2,452.23,1.71,359.29,180,2,-0.665,Gamepad,0
16:47.2,462.54,10.31,1.29,182,-358,-0.665,Gamepad,0
16:47.2,463.92,1.38,2.29,183,1,-0.665,Gamepad,0
16:47.2,469.42,5.5,3.29,184,1,-0.665,Gamepad,0
16:47.2,473.54,4.12,4.29,185,1,-0.665,Gamepad,0
16:47.3,477.66,4.12,5.29,186,1,-0.665,Gamepad,0
16:47.3,478.01,0.35,6.29,187,1,-0.665,Gamepad,0
16:47.3,486.25,8.24,6.29,187,0,-0.665,Gamepad,0
16:47.3,493.81,7.56,6.29,187,0,-0.665,Gamepad,0
16:47.3,500.69,6.88,6.29,187,0,-0.665,Gamepad,0
16:47.4,500.69,0,5.29,186,-1,-0.665,Gamepad,0
16:47.4,500.69,0,4.29,185,-1,-0.665,Gamepad,0
16:47.4,503.09,2.4,3.29,184,-1,-0.665,Gamepad,0
16:47.4,503.78,0.69,3.29,184,0,-0.665,Gamepad,0
16:47.4,509.62,5.84,2.29,183,-1,-0.665,Gamepad,0
16:47.5,512.71,3.09,0.29,181,-2,-0.665,Gamepad,0
16:47.5,515.12,2.41,359.29,180,359,-0.665,Gamepad,0
16:47.5,519.24,4.12,356.29,177,-3,-0.665,Gamepad,0
16:47.5,519.24,0,354.29,175,-2,-0.665,Gamepad,0
16:47.5,517.53,-1.71,353.29,174,-1,-0.665,Gamepad,0
16:47.6,517.53,0,351.29,172,-2,-0.665,Gamepad,0
16:47.6,517.53,0,350.29,171,-1,-0.665,Gamepad,0
16:47.6,517.53,0,349.29,170,-1,-0.665,Gamepad,0
16:47.6,517.53,0,348.29,169,-1,-0.665,Gamepad,0
16:47.6,517.53,0,347.29,168,-1,-0.665,Gamepad,0
16:47.7,517.53,0,347.29,168,0,-0.665,Gamepad,0
16:47.7,517.53,0,347.29,168,0,-0.665,Gamepad,0
16:47.7,517.53,0,347.29,168,0,-0.665,Gamepad,0
16:47.7,517.53,0,348.29,169,1,-0.665,Gamepad,0
16:47.7,517.53,0,348.29,169,0,-0.665,Gamepad,0
16:47.8,517.53,0,349.29,170,1,-0.665,Gamepad,0
16:47.8,517.53,0,351.29,172,2,0,Gamepad,0
16:47.8,517.53,0,352.29,173,1,0,Gamepad,0
16:47.8,517.53,0,353.29,174,1,0,Gamepad,0
16:47.8,517.53,0,355.29,176,2,0,Gamepad,0
16:47.9,517.53,0,356.29,177,1,0,Gamepad,0
16:47.9,517.53,0,358.29,179,2,0,Gamepad,0
16:47.9,517.53,0,0.29,181,-358,0,Gamepad,0
16:47.9,517.53,0,1.29,182,1,0,Gamepad,0
16:47.9,517.53,0,3.29,184,2,0,Gamepad,0
16:48.0,517.53,0,4.29,185,1,0,Gamepad,0
16:48.0,517.53,0,5.29,186,1,0,Gamepad,0
16:48.0,517.53,0,6.29,187,1,0,Gamepad,0
16:48.0,517.53,0,7.29,188,1,0,Gamepad,0
16:48.0,517.53,0,7.29,188,0,0,Gamepad,0
16:48.1,517.53,0,7.29,188,0,0,Gamepad,0
16:48.1,517.53,0,7.29,188,0,0,Gamepad,0
16:48.1,517.53,0,7.29,188,0,0,Gamepad,0
16:48.1,517.53,0,7.29,188,0,0,Gamepad,0
16:48.1,517.53,0,6.29,187,-1,0,Gamepad,0
16:48.2,517.53,0,6.29,187,0,0,Gamepad,0
16:48.2,517.53,0,4.29,185,-2,0,Gamepad,0
16:48.2,517.53,0,4.29,185,0,0,Gamepad,0
16:48.2,517.53,0,3.29,184,-1,0,Gamepad,0
16:48.2,517.53,0,1.29,182,-2,0,Gamepad,0
16:48.3,517.53,0,0.29,181,-1,0,Gamepad,0
16:48.3,517.53,0,359.29,180,359,0,Gamepad,0
16:48.3,517.53,0,358.29,179,-1,0,Gamepad,0
16:48.3,517.53,0,357.29,178,-1,0,Gamepad,0
16:48.3,517.53,0,356.29,177,-1,0,Gamepad,0
16:48.4,517.53,0,355.29,176,-1,0,Gamepad,0
16:48.4,517.53,0,354.29,175,-1,0,Gamepad,0
16:48.4,517.53,0,353.29,174,-1,0,Gamepad,0
16:48.4,517.53,0,353.29,174,0,0,Gamepad,0
16:48.4,517.53,0,352.29,173,-1,0,Gamepad,0
16:48.5,517.53,0,352.29,173,0,0,Gamepad,0
16:48.5,517.53,0,352.29,173,0,0,Gamepad,0
16:48.5,517.53,0,352.29,173,0,0,Gamepad,0
16:48.5,517.53,0,352.29,173,0,0,Gamepad,0
16:48.5,517.53,0,353.29,174,1,0,Gamepad,0
16:48.6,517.53,0,353.29,174,0,0,Gamepad,0
16:48.6,517.53,0,354.29,175,1,0,Gamepad,0
16:48.6,517.53,0,355.29,176,1,0,Gamepad,0
16:48.6,517.53,0,355.29,176,0,0,Gamepad,0
16:48.6,517.53,0,356.29,177,1,0,Gamepad,0
16:48.7,517.53,0,357.29,178,1,0,Gamepad,0
16:48.7,517.53,0,358.29,179,1,0,Gamepad,0
16:48.7,517.53,0,359.29,180,1,0,Gamepad,0
16:48.7,517.53,0,0.29,181,-359,0,Gamepad,0
16:48.7,517.53,0,1.29,182,1,0,Gamepad,0
16:48.8,517.53,0,1.29,182,0,0,Gamepad,0
16:48.8,517.53,0,2.29,183,1,0,Gamepad,0
16:48.8,517.53,0,2.29,183,0,0,Gamepad,0
16:48.8,517.53,0,2.29,183,0,0,Gamepad,0
16:48.8,517.53,0,3.29,184,1,0,Gamepad,0
16:48.9,517.53,0,3.29,184,0,0,Gamepad,0
16:48.9,517.53,0,3.29,184,0,0.65,Gamepad,0
16:48.9,517.53,0,2.29,183,-1,0.65,Gamepad,0
16:48.9,517.53,0,2.29,183,0,0.65,Gamepad,0
16:48.9,513.75,-3.78,0.29,181,-2,0.65,Gamepad,0
16:49.0,509.62,-4.13,359.29,180,359,0.65,Gamepad,0
16:49.0,509.62,0,357.29,178,-2,0.65,Gamepad,0
16:49.0,504.81,-4.81,355.29,176,-2,0.65,Gamepad,0
16:49.0,491.07,-13.74,353.29,174,-2,0.65,Gamepad,0
16:49.0,490.03,-1.04,351.29,172,-2,0.65,Gamepad,0
16:49.1,486.25,-3.78,350.29,171,-1,0.65,Gamepad,0
16:49.1,484.88,-1.37,349.29,170,-1,0.65,Gamepad,0
16:49.1,480.76,-4.12,349.29,170,0,0.65,Gamepad,0
16:49.1,476.63,-4.13,349.29,170,0,0.65,Gamepad,0
16:49.1,468.04,-8.59,349.29,170,0,0.65,Gamepad,0
16:49.2,463.92,-4.12,349.29,170,0,0.65,Gamepad,0
16:49.2,460.14,-3.78,349.29,170,0,0.65,Gamepad,0
16:49.2,458.08,-2.06,350.29,171,1,0.65,Gamepad,0
16:49.2,456.7,-1.38,351.29,172,1,0.65,Gamepad,0
16:49.2,451.2,-5.5,353.29,174,2,0.65,Gamepad,0
16:49.3,449.83,-1.37,354.29,175,1,0.65,Gamepad,0
16:49.3,448.11,-1.72,356.29,177,2,0.65,Gamepad,0
16:49.3,444.67,-3.44,357.29,178,1,0.65,Gamepad,0
16:49.3,442.61,-2.06,359.29,180,2,0,Gamepad,0
16:49.3,441.58,-1.03,1.29,182,-358,0,Gamepad,0
16:49.4,435.05,-6.53,3.29,184,2,0,Gamepad,0
16:49.4,434.36,-0.69,5.29,186,2,0,Gamepad,0
16:49.4,434.36,0,7.29,188,2,0,Gamepad,0
16:49.4,434.36,0,9.29,190,2,0,Gamepad,0
16:49.4,434.36,0,10.29,191,1,0,Gamepad,0
16:49.5,434.36,0,11.29,192,1,0,Gamepad,0
16:49.5,434.36,0,12.29,193,1,0,Gamepad,0
16:49.5,434.36,0,13.29,194,1,0,Gamepad,0
16:49.5,435.05,0.69,13.29,194,0,0,Gamepad,0
16:49.5,435.05,0,12.29,193,-1,0,Gamepad,0
16:49.6,434.36,-0.69,12.29,193,0,0,Gamepad,0
16:49.6,434.36,0,11.29,192,-1,0,Gamepad,0
16:49.6,435.05,0.69,10.29,191,-1,0,Gamepad,0
16:49.6,435.05,0,8.29,189,-2,0,Gamepad,0
16:49.6,434.36,-0.69,7.29,188,-1,0,Gamepad,0
16:49.7,434.36,0,5.29,186,-2,0,Gamepad,0
16:49.7,435.05,0.69,3.29,184,-2,0,Gamepad,0
16:49.7,435.05,0,2.29,183,-1,0,Gamepad,0
16:49.7,434.36,-0.69,0.29,181,-2,0,Gamepad,0
16:49.7,434.36,0,358.29,179,358,0,Gamepad,0
16:49.8,434.36,0,356.29,177,-2,0,Gamepad,0
16:49.8,434.36,0,354.29,175,-2,0,Gamepad,0
16:49.8,434.71,0.35,353.29,174,-1,0,Gamepad,0
16:49.8,434.71,0,351.29,172,-2,0,Gamepad,0
16:49.8,434.36,-0.35,350.29,171,-1,0,Gamepad,0
16:49.9,434.36,0,349.29,170,-1,0,Gamepad,0
16:49.9,434.36,0,348.29,169,-1,0,Gamepad,0
16:49.9,434.36,0,348.29,169,0,0,Gamepad,0
16:49.9,434.36,0,347.29,168,-1,0,Gamepad,0
16:49.9,434.36,0,348.29,169,1,0.65,Gamepad,0
16:50.0,434.36,0,347.29,168,-1,0.65,Gamepad,0
16:50.0,434.36,0,348.29,169,1,0.65,Gamepad,0
16:50.0,436.08,1.72,348.29,169,0,0.65,Gamepad,0
16:50.0,436.08,0,349.29,170,1,0.65,Gamepad,0
16:50.0,430.93,-5.15,350.29,171,1,0.65,Gamepad,0
16:50.1,430.93,0,350.29,171,0,0.65,Gamepad,0
16:50.1,430.24,-0.69,351.29,172,1,0.65,Gamepad,0
16:50.1,426.46,-3.78,353.29,174,2,0.65,Gamepad,0
16:50.1,426.46,0,354.29,175,1,0.65,Gamepad,0
16:50.1,425.43,-1.03,356.29,177,2,0.65,Gamepad,0
16:50.2,422.34,-3.09,357.29,178,1,0.65,Gamepad,0
16:50.2,422.34,0,359.29,180,2,0.65,Gamepad,0
16:50.2,421.31,-1.03,0.29,181,-359,0.65,Gamepad,0
16:50.2,418.21,-3.1,2.29,183,2,0.65,Gamepad,0
16:50.2,418.21,0,3.29,184,1,0.65,Gamepad,0
16:50.3,416.84,-1.37,4.29,185,1,0.65,Gamepad,0
16:50.3,413.4,-3.44,4.29,185,0,0.65,Gamepad,0
16:50.3,411,-2.4,5.29,186,1,0.65,Gamepad,0
16:50.3,410.31,-0.69,5.29,186,0,0.65,Gamepad,0
16:50.3,408.59,-1.72,5.29,186,0,0.65,Gamepad,0
16:50.4,407.22,-1.37,5.29,186,0,0.65,Gamepad,0
16:50.4,400,-7.22,4.29,185,-1,0.65,Gamepad,0
16:50.4,396.22,-3.78,4.29,185,0,0.65,Gamepad,0
16:50.4,393.47,-2.75,3.29,184,-1,0.65,Gamepad,0
16:50.4,391.07,-2.4,3.29,184,0,0.65,Gamepad,0
16:50.5,390.03,-1.04,2.29,183,-1,0.65,Gamepad,0
16:50.5,388.66,-1.37,2.29,183,0,0.65,Gamepad,0
16:50.5,384.88,-3.78,1.29,182,-1,0.65,Gamepad,0
16:50.5,383.16,-1.72,0.29,181,-1,0.65,Gamepad,0
16:50.5,378.35,-4.81,0.29,181,0,0.65,Gamepad,0
16:50.6,377.32,-1.03,359.29,180,359,0.65,Gamepad,0
16:50.6,375.26,-2.06,358.29,179,-1,0.65,Gamepad,0
16:50.6,370.45,-4.81,357.29,178,-1,0.65,Gamepad,0
16:50.6,367.35,-3.1,356.29,177,-1,0.65,Gamepad,0
16:50.6,364.95,-2.4,356.29,177,0,0.65,Gamepad,0
16:50.7,364.6,-0.35,355.29,176,-1,0.65,Gamepad,0
16:50.7,362.54,-2.06,355.29,176,0,0.65,Gamepad,0
16:50.7,360.14,-2.4,355.29,176,0,0,Gamepad,0
16:50.7,358.08,-2.06,355.29,176,0,0,Gamepad,0
16:50.7,353.61,-4.47,356.29,177,1,0,Gamepad,0
16:50.8,353.61,0,357.29,178,1,0,Gamepad,0
16:50.8,354.3,0.69,357.29,178,0,0,Gamepad,0
16:50.8,354.98,0.68,358.29,179,1,0,Gamepad,0
16:50.8,354.98,0,359.29,180,1,0,Gamepad,0
16:50.8,354.98,0,0.29,181,-359,0,Gamepad,0
16:50.9,354.98,0,0.29,181,0,0,Gamepad,0
16:50.9,354.98,0,1.29,182,1,0,Gamepad,0
16:50.9,354.64,-0.34,1.29,182,0,0,Gamepad,0
16:50.9,354.64,0,1.29,182,0,0,Gamepad,0
16:50.9,354.98,0.34,1.29,182,0,0,Gamepad,0
16:51.0,354.98,0,1.29,182,0,0,Gamepad,0
16:51.0,354.98,0,1.29,182,0,0,Gamepad,0
16:51.0,354.98,0,1.29,182,0,0,Gamepad,0
16:51.0,354.98,0,1.29,182,0,0,Gamepad,0
16:51.0,354.98,0,1.29,182,0,0,Gamepad,0
16:51.1,354.98,0,1.29,182,0,0,Gamepad,0
16:51.1,354.98,0,1.29,182,0,0,Gamepad,0
16:51.1,354.98,0,0.29,181,-1,0,Gamepad,0
16:51.1,354.98,0,0.29,181,0,0,Gamepad,0
16:51.1,354.98,0,359.29,180,359,0,Gamepad,0
16:51.2,354.98,0,359.29,180,0,0,Gamepad,0
16:51.2,354.98,0,359.29,180,0,0,Gamepad,0
16:51.2,354.98,0,358.29,179,-1,0,Gamepad,0
16:51.2,354.98,0,358.29,179,0,0,Gamepad,0
16:51.2,354.98,0,358.29,179,0,0,Gamepad,0
16:51.3,354.98,0,357.29,178,-1,0,Gamepad,0
16:51.3,354.98,0,357.29,178,0,0,Gamepad,0
16:51.3,354.98,0,357.29,178,0,0,Gamepad,0
16:51.3,354.98,0,357.29,178,0,0,Gamepad,0
16:51.3,354.98,0,357.29,178,0,0,Gamepad,0
16:51.4,354.98,0,357.29,178,0,0,Gamepad,0
16:51.4,354.98,0,357.29,178,0,0,Gamepad,0
16:51.4,354.64,-0.34,357.29,178,0,0,Gamepad,0
16:51.4,354.98,0.34,357.29,178,0,0,Gamepad,0
16:51.4,354.64,-0.34,357.29,178,0,0,Gamepad,0
16:51.5,354.64,0,357.29,178,0,0,Gamepad,0
16:51.5,354.64,0,357.29,178,0,0,Gamepad,0
16:51.5,354.98,0.34,358.29,179,1,0.6,Gamepad,0
16:51.5,354.98,0,357.29,178,-1,0.6,Gamepad,0
16:51.5,354.98,0,357.29,178,0,0.6,Gamepad,0
16:51.6,354.3,-0.68,357.29,178,0,0.6,Gamepad,0
16:51.6,353.61,-0.69,357.29,178,0,0.6,Gamepad,0
16:51.6,353.26,-0.35,357.29,178,0,0.6,Gamepad,0
16:51.6,353.26,0,357.29,178,0,0.6,Gamepad,0
16:51.6,352.58,-0.68,357.29,178,0,0.6,Gamepad,0
16:51.7,352.58,0,357.29,178,0,0.6,Gamepad,0
16:51.7,356.01,3.43,357.29,178,0,0.6,Gamepad,0
16:51.7,356.01,0,357.29,178,0,0.6,Gamepad,0
16:51.7,355.67,-0.34,357.29,178,0,0.6,Gamepad,0
16:51.7,350.17,-5.5,357.29,178,0,0.6,Gamepad,0
16:51.8,349.48,-0.69,357.29,178,0,0.6,Gamepad,0
16:51.8,349.48,0,357.29,178,0,0.6,Gamepad,0
16:51.8,351.2,1.72,357.29,178,0,0.6,Gamepad,0
16:51.8,351.2,0,357.29,178,0,0.6,Gamepad,0
16:51.8,346.39,-4.81,357.29,178,0,0.6,Gamepad,0
16:51.9,345.7,-0.69,357.29,178,0,0.6,Gamepad,0
16:51.9,345.36,-0.34,357.29,178,0,0.6,Gamepad,0
16:51.9,343.99,-1.37,357.29,178,0,0.6,Gamepad,0
16:51.9,342.27,-1.72,357.29,178,0,0.6,Gamepad,0
16:51.9,340.89,-1.38,357.29,178,0,0.6,Gamepad,0
16:52.0,340.89,0,357.29,178,0,0.6,Gamepad,0
16:52.0,339.18,-1.71,357.29,178,0,0.6,Gamepad,0
16:52.0,338.49,-0.69,357.29,178,0,0.6,Gamepad,0
16:52.0,335.74,-2.75,357.29,178,0,0.6,Gamepad,0
16:52.0,332.65,-3.09,357.29,178,0,0.6,Gamepad,0
16:52.1,332.65,0,357.29,178,0,0.6,Gamepad,0
16:52.1,333.33,0.68,358.29,179,1,0.6,Gamepad,0
16:52.1,333.33,0,358.29,179,0,0.6,Gamepad,0
16:52.1,332.65,-0.68,359.29,180,1,0.6,Gamepad,0
16:52.1,331.96,-0.69,359.29,180,0,0.6,Gamepad,0
16:52.2,327.84,-4.12,0.29,181,-359,0.6,Gamepad,0
16:52.2,327.15,-0.69,0.29,181,0,0.6,Gamepad,0
16:52.2,327.15,0,0.29,181,0,0.6,Gamepad,0
16:52.2,327.15,0,1.29,182,1,0.6,Gamepad,0
16:52.2,327.15,0,1.29,182,0,0.6,Gamepad,0
16:52.3,327.15,0,1.29,182,0,0.6,Gamepad,0
16:52.3,326.46,-0.69,1.29,182,0,0.6,Gamepad,0
16:52.3,326.46,0,1.29,182,0,0.6,Gamepad,0
16:52.3,330.58,4.12,1.29,182,0,0.6,Gamepad,0
16:52.3,330.58,0,0.29,181,-1,0.6,Gamepad,0
16:52.4,326.12,-4.46,0.29,181,0,0.6,Gamepad,0
16:52.4,326.12,0,0.29,181,0,0.6,Gamepad,0
16:52.4,326.12,0,0.29,181,0,0.6,Gamepad,0
16:52.4,329.55,3.43,359.29,180,359,0.6,Gamepad,0
16:52.4,328.87,-0.68,359.29,180,0,0.6,Gamepad,0
16:52.5,328.87,0,358.29,179,-1,0.6,Gamepad,0
16:52.5,328.52,-0.35,358.29,179,0,0.6,Gamepad,0
16:52.5,323.02,-5.5,357.29,178,-1,0.6,Gamepad,0
16:52.5,322.34,-0.68,357.29,178,0,0.6,Gamepad,0
16:52.5,322.34,0,357.29,178,0,0.6,Gamepad,0
16:52.6,322.34,0,357.29,178,0,0.6,Gamepad,0
16:52.6,322.34,0,357.29,178,0,0.6,Gamepad,0
16:52.6,326.46,4.12,357.29,178,0,0.6,Gamepad,0
16:52.6,326.46,0,357.29,178,0,0.6,Gamepad,0
16:52.6,326.46,0,357.29,178,0,0.6,Gamepad,0
16:52.7,326.46,0,357.29,178,0,0.6,Gamepad,0
16:52.7,326.46,0,357.29,178,0,0.6,Gamepad,0
16:52.7,326.46,0,357.29,178,0,0.6,Gamepad,0
16:52.7,326.46,0,358.29,179,1,0.6,Gamepad,0
16:52.7,326.46,0,358.29,179,0,0.6,Gamepad,0
16:52.8,326.46,0,358.29,179,0,0.6,Gamepad,0
16:52.8,321.65,-4.81,358.29,179,0,0.6,Gamepad,0
16:52.8,321.65,0,358.29,179,0,0.6,Gamepad,0
16:52.8,321.65,0,358.29,179,0,0.6,Gamepad,0
16:52.8,321.65,0,358.29,179,0,0.6,Gamepad,0
16:52.9,321.65,0,358.29,179,0,0.6,Gamepad,0
16:52.9,321.65,0,358.29,179,0,0.6,Gamepad,0
16:52.9,321.65,0,358.29,179,0,0.6,Gamepad,0
16:52.9,321.65,0,358.29,179,0,0.6,Gamepad,0
16:52.9,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.0,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.0,321.99,0.34,358.29,179,0,0.6,Gamepad,0
16:53.0,321.65,-0.34,358.29,179,0,0.6,Gamepad,0
16:53.0,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.0,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.1,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.1,321.99,0.34,358.29,179,0,0.6,Gamepad,0
16:53.1,321.65,-0.34,358.29,179,0,0.6,Gamepad,0
16:53.1,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.1,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.2,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.2,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.2,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.2,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.2,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.3,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.3,321.99,0.34,358.29,179,0,0.6,Gamepad,0
16:53.3,321.99,0,358.29,179,0,0.6,Gamepad,0
16:53.3,321.99,0,358.29,179,0,0.6,Gamepad,0
16:53.3,321.99,0,358.29,179,0,0.6,Gamepad,0
16:53.4,321.65,-0.34,358.29,179,0,0.6,Gamepad,0
16:53.4,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.4,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.4,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.4,321.65,0,358.29,179,0,0.6,Gamepad,0
16:53.5,321.65,0,358.29,179,0,0,Gamepad,0
16:53.5,321.65,0,358.29,179,0,0,Gamepad,0
16:53.5,321.65,0,358.29,179,0,0,Gamepad,0
16:53.5,322.34,0.69,358.29,179,0,0,Gamepad,0
16:53.5,323.02,0.68,358.29,179,0,-0.57,Gamepad,0
16:53.6,323.02,0,358.29,179,0,-0.57,Gamepad,0
16:53.6,323.02,0,359.29,180,1,-0.57,Gamepad,0
16:53.6,324.4,1.38,0.29,181,-359,-0.57,Gamepad,0
16:53.6,326.46,2.06,1.29,182,1,-0.57,Gamepad,0
16:53.6,334.36,7.9,2.29,183,1,-0.57,Gamepad,0
16:53.7,335.05,0.69,3.29,184,1,-0.57,Gamepad,0
16:53.7,343.3,8.25,3.29,184,0,-0.57,Gamepad,0
16:53.7,346.05,2.75,4.29,185,1,-0.57,Gamepad,0
16:53.7,347.08,1.03,4.29,185,0,-0.57,Gamepad,0
16:53.7,348.8,1.72,3.29,184,-1,-0.57,Gamepad,0
16:53.8,351.89,3.09,3.29,184,0,-0.57,Gamepad,0
16:53.8,354.3,2.41,2.29,183,-1,-0.57,Gamepad,0
16:53.8,356.01,1.71,2.29,183,0,-0.57,Gamepad,0
16:53.8,357.73,1.72,1.29,182,-1,-0.57,Gamepad,0
16:53.8,359.11,1.38,359.29,180,358,-0.57,Gamepad,0
16:53.9,359.11,0,358.29,179,-1,-0.57,Gamepad,0
16:53.9,359.11,0,356.29,177,-2,-0.57,Gamepad,0
16:53.9,359.11,0,355.29,176,-1,-0.57,Gamepad,0
16:53.9,359.11,0,354.29,175,-1,-0.57,Gamepad,0
16:53.9,359.11,0,353.29,174,-1,-0.57,Gamepad,0
16:54.0,359.11,0,352.29,173,-1,-0.57,Gamepad,0
16:54.0,359.11,0,351.29,172,-1,-0.57,Gamepad,0
16:54.0,363.92,4.81,351.29,172,0,-0.57,Gamepad,0
16:54.0,363.92,0,351.29,172,0,-0.57,Gamepad,0
16:54.0,359.11,-4.81,351.29,172,0,-0.57,Gamepad,0
16:54.1,359.11,0,351.29,172,0,-0.57,Gamepad,0
16:54.1,363.92,4.81,351.29,172,0,-0.57,Gamepad,0
16:54.1,363.92,0,351.29,172,0,-0.57,Gamepad,0
16:54.1,363.92,0,352.29,173,1,-0.57,Gamepad,0
16:54.1,363.92,0,353.29,174,1,0,Gamepad,0
16:54.2,363.92,0,353.29,174,0,0,Gamepad,0
16:54.2,363.92,0,354.29,175,1,0,Gamepad,0
